realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.RealmProxyMediatorGenerator
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.RealmVersionChecker$Companion
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.RealmVersionChecker
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.SimpleClassName
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.TypeMirrors$Companion
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.TypeMirrors
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.Utils$WhenMappings
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.Utils
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.Version
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.ext.JavaWriterExtKt
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.nameconverter.CamelCaseConverter
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.nameconverter.IdentityConverter
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.nameconverter.LowerCaseWithSeparatorConverter
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.nameconverter.NameConverter
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.nameconverter.PascalCaseConverter
realm-annotations-processor	realm-annotations-processor-10.19.0.jar	io.realm.processor.nameconverter.WordTokenizer
realm-android-library	classes.jar	io.realm.BaseRealm$InstanceCallback
realm-android-library	classes.jar	io.realm.BaseRealm$RealmObjectContext
realm-android-library	classes.jar	io.realm.BuildConfig
realm-android-library	classes.jar	io.realm.Case
realm-android-library	classes.jar	io.realm.CollectionUtils
realm-android-library	classes.jar	io.realm.CompactOnLaunchCallback
realm-android-library	classes.jar	io.realm.DefaultCompactOnLaunchCallback
realm-android-library	classes.jar	io.realm.DynamicRealm$Callback
realm-android-library	classes.jar	io.realm.DynamicRealm$Transaction$Callback
realm-android-library	classes.jar	io.realm.DynamicRealm$Transaction$OnError
realm-android-library	classes.jar	io.realm.DynamicRealm$Transaction$OnSuccess
realm-android-library	classes.jar	io.realm.DynamicRealm$Transaction
realm-android-library	classes.jar	io.realm.DynamicRealm
realm-android-library	classes.jar	io.realm.DynamicRealmObject
realm-android-library	classes.jar	io.realm.FieldAttribute
realm-android-library	classes.jar	io.realm.FrozenPendingRow
realm-android-library	classes.jar	io.realm.ImportFlag
realm-android-library	classes.jar	io.realm.MapChangeListener
realm-android-library	classes.jar	io.realm.MapChangeSet
realm-android-library	classes.jar	io.realm.MutableRealmInteger
realm-android-library	classes.jar	io.realm.ObjectChangeSet
realm-android-library	classes.jar	io.realm.OrderedCollectionChangeSet$Range
realm-android-library	classes.jar	io.realm.OrderedCollectionChangeSet$State
realm-android-library	classes.jar	io.realm.OrderedCollectionChangeSet
realm-android-library	classes.jar	io.realm.OrderedRealmCollection
realm-android-library	classes.jar	io.realm.OrderedRealmCollectionChangeListener
realm-android-library	classes.jar	io.realm.OrderedRealmCollectionSnapshot
realm-android-library	classes.jar	io.realm.ProxyState
realm-android-library	classes.jar	io.realm.Realm$Callback
realm-android-library	classes.jar	io.realm.Realm$Transaction$Callback
realm-android-library	classes.jar	io.realm.Realm$Transaction$OnError
realm-android-library	classes.jar	io.realm.Realm$Transaction$OnSuccess
realm-android-library	classes.jar	io.realm.Realm$Transaction
realm-android-library	classes.jar	io.realm.Realm
realm-android-library	classes.jar	io.realm.RealmAny$Type
realm-android-library	classes.jar	io.realm.RealmAny
realm-android-library	classes.jar	io.realm.RealmAnyNativeFunctionsImpl
realm-android-library	classes.jar	io.realm.RealmAnyOperator
realm-android-library	classes.jar	io.realm.RealmAsyncTask
realm-android-library	classes.jar	io.realm.RealmChangeListener
realm-android-library	classes.jar	io.realm.RealmCollection
realm-android-library	classes.jar	io.realm.RealmConfiguration$Builder
realm-android-library	classes.jar	io.realm.RealmConfiguration
realm-android-library	classes.jar	io.realm.RealmDictionary
realm-android-library	classes.jar	io.realm.RealmFieldType
realm-android-library	classes.jar	io.realm.RealmList
realm-android-library	classes.jar	io.realm.RealmMap
realm-android-library	classes.jar	io.realm.RealmMapEntrySet$IteratorType
realm-android-library	classes.jar	io.realm.RealmMigration
realm-android-library	classes.jar	io.realm.RealmModel
realm-android-library	classes.jar	io.realm.RealmObject
realm-android-library	classes.jar	io.realm.RealmObjectChangeListener
realm-android-library	classes.jar	io.realm.RealmObjectSchema$Function
realm-android-library	classes.jar	io.realm.RealmObjectSchema
realm-android-library	classes.jar	io.realm.RealmQuery
realm-android-library	classes.jar	io.realm.RealmResults
realm-android-library	classes.jar	io.realm.RealmSchema
realm-android-library	classes.jar	io.realm.RealmSet
realm-android-library	classes.jar	io.realm.SetChangeListener
realm-android-library	classes.jar	io.realm.SetChangeSet
realm-android-library	classes.jar	io.realm.Sort
realm-android-library	classes.jar	io.realm.coroutines.FlowFactory
realm-android-library	classes.jar	io.realm.coroutines.RealmFlowFactory
realm-android-library	classes.jar	io.realm.exceptions.RealmError
realm-android-library	classes.jar	io.realm.exceptions.RealmException
realm-android-library	classes.jar	io.realm.exceptions.RealmFileException$Kind
realm-android-library	classes.jar	io.realm.exceptions.RealmFileException
realm-android-library	classes.jar	io.realm.exceptions.RealmMigrationNeededException
realm-android-library	classes.jar	io.realm.exceptions.RealmPrimaryKeyConstraintException
realm-android-library	classes.jar	io.realm.internal.Capabilities
realm-android-library	classes.jar	io.realm.internal.CheckedRow
realm-android-library	classes.jar	io.realm.internal.ColumnIndices
realm-android-library	classes.jar	io.realm.internal.ColumnInfo$ColumnDetails
realm-android-library	classes.jar	io.realm.internal.ColumnInfo
realm-android-library	classes.jar	io.realm.internal.EmptyLoadChangeSet
realm-android-library	classes.jar	io.realm.internal.Freezable
realm-android-library	classes.jar	io.realm.internal.IOException
realm-android-library	classes.jar	io.realm.internal.IdentitySet
realm-android-library	classes.jar	io.realm.internal.InvalidRow
realm-android-library	classes.jar	io.realm.internal.Keep
realm-android-library	classes.jar	io.realm.internal.KeepMember
realm-android-library	classes.jar	io.realm.internal.ManageableObject
realm-android-library	classes.jar	io.realm.internal.NativeContext$NativeContextRunnable
realm-android-library	classes.jar	io.realm.internal.NativeContext
realm-android-library	classes.jar	io.realm.internal.NativeObject
realm-android-library	classes.jar	io.realm.internal.ObjectServerFacade$RealmCacheAccessor
realm-android-library	classes.jar	io.realm.internal.ObjectServerFacade$RealmInstanceFactory
realm-android-library	classes.jar	io.realm.internal.ObjectServerFacade
realm-android-library	classes.jar	io.realm.internal.ObservableCollection$Callback
realm-android-library	classes.jar	io.realm.internal.ObservableCollection$CollectionObserverPair
realm-android-library	classes.jar	io.realm.internal.ObservableCollection$RealmChangeListenerWrapper
realm-android-library	classes.jar	io.realm.internal.ObservableCollection
realm-android-library	classes.jar	io.realm.internal.ObservableMap$Callback
realm-android-library	classes.jar	io.realm.internal.ObservableMap$MapObserverPair
realm-android-library	classes.jar	io.realm.internal.ObservableMap$RealmChangeListenerWrapper
realm-android-library	classes.jar	io.realm.internal.ObservableMap
realm-android-library	classes.jar	io.realm.internal.ObservableSet$Callback
realm-android-library	classes.jar	io.realm.internal.ObservableSet$SetObserverPair
realm-android-library	classes.jar	io.realm.internal.ObservableSet
realm-android-library	classes.jar	io.realm.internal.ObserverPairList$Callback
realm-android-library	classes.jar	io.realm.internal.ObserverPairList$ObserverPair
realm-android-library	classes.jar	io.realm.internal.ObserverPairList
realm-android-library	classes.jar	io.realm.internal.OsCollection
realm-android-library	classes.jar	io.realm.internal.OsCollectionChangeSet
realm-android-library	classes.jar	io.realm.internal.OsList
realm-android-library	classes.jar	io.realm.internal.OsMap
realm-android-library	classes.jar	io.realm.internal.OsMapChangeSet
realm-android-library	classes.jar	io.realm.internal.OsObject$ObjectObserverPair
realm-android-library	classes.jar	io.realm.internal.OsObject
realm-android-library	classes.jar	io.realm.internal.OsObjectSchemaInfo$Builder
realm-android-library	classes.jar	io.realm.internal.OsObjectSchemaInfo
realm-android-library	classes.jar	io.realm.internal.OsObjectStore
realm-android-library	classes.jar	io.realm.internal.OsRealmConfig$Builder
realm-android-library	classes.jar	io.realm.internal.OsRealmConfig$Durability
realm-android-library	classes.jar	io.realm.internal.OsRealmConfig$SchemaMode
realm-android-library	classes.jar	io.realm.internal.OsRealmConfig$SyncSessionStopPolicy
realm-android-library	classes.jar	io.realm.internal.OsRealmConfig
realm-android-library	classes.jar	io.realm.internal.OsResults$Aggregate
realm-android-library	classes.jar	io.realm.internal.OsResults$Iterator
realm-android-library	classes.jar	io.realm.internal.OsResults$ListIterator
realm-android-library	classes.jar	io.realm.internal.OsResults$Mode
realm-android-library	classes.jar	io.realm.internal.OsResults
realm-android-library	classes.jar	io.realm.internal.OsSchemaInfo
realm-android-library	classes.jar	io.realm.internal.OsSet$ExternalCollectionOperation
realm-android-library	classes.jar	io.realm.internal.OsSet
realm-android-library	classes.jar	io.realm.internal.OsSharedRealm$InitializationCallback
realm-android-library	classes.jar	io.realm.internal.OsSharedRealm$MigrationCallback
realm-android-library	classes.jar	io.realm.internal.OsSharedRealm$SchemaChangedCallback
realm-android-library	classes.jar	io.realm.internal.OsSharedRealm$VersionID
realm-android-library	classes.jar	io.realm.internal.OsSharedRealm
realm-android-library	classes.jar	io.realm.internal.PendingRow$FrontEnd
realm-android-library	classes.jar	io.realm.internal.PendingRow
realm-android-library	classes.jar	io.realm.internal.Property
realm-android-library	classes.jar	io.realm.internal.RealmAnyNativeFunctions
realm-android-library	classes.jar	io.realm.internal.RealmCore
realm-android-library	classes.jar	io.realm.internal.RealmNotifier
realm-android-library	classes.jar	io.realm.internal.RealmObjectProxy$CacheData
realm-android-library	classes.jar	io.realm.internal.RealmObjectProxy
realm-android-library	classes.jar	io.realm.internal.RealmProxyMediator
realm-android-library	classes.jar	io.realm.internal.Row
realm-android-library	classes.jar	io.realm.internal.StatefulCollectionChangeSet
realm-android-library	classes.jar	io.realm.internal.Table
realm-android-library	classes.jar	io.realm.internal.TableQuery
realm-android-library	classes.jar	io.realm.internal.UncheckedRow
realm-android-library	classes.jar	io.realm.internal.Util
realm-android-library	classes.jar	io.realm.internal.android.AndroidCapabilities
realm-android-library	classes.jar	io.realm.internal.android.AndroidRealmNotifier
realm-android-library	classes.jar	io.realm.internal.android.ISO8601Utils
realm-android-library	classes.jar	io.realm.internal.android.JsonUtils
realm-android-library	classes.jar	io.realm.internal.android.TypeUtils
realm-android-library	classes.jar	io.realm.internal.annotations.ObjectServer
realm-android-library	classes.jar	io.realm.internal.async.BadVersionException
realm-android-library	classes.jar	io.realm.internal.async.BgPriorityCallable
realm-android-library	classes.jar	io.realm.internal.async.BgPriorityRunnable
realm-android-library	classes.jar	io.realm.internal.async.RealmAsyncTaskImpl
realm-android-library	classes.jar	io.realm.internal.async.RealmThreadPoolExecutor
realm-android-library	classes.jar	io.realm.internal.core.NativeRealmAny
realm-android-library	classes.jar	io.realm.internal.core.NativeRealmAnyCollection
realm-android-library	classes.jar	io.realm.internal.coroutines.InternalFlowFactory
realm-android-library	classes.jar	io.realm.internal.modules.CompositeMediator
realm-android-library	classes.jar	io.realm.internal.modules.FilterableMediator
realm-android-library	classes.jar	io.realm.internal.objectstore.OsKeyPathMapping
realm-android-library	classes.jar	io.realm.internal.objectstore.OsObjectBuilder
realm-android-library	classes.jar	io.realm.internal.util.Pair
realm-android-library	classes.jar	io.realm.log.LogLevel
realm-android-library	classes.jar	io.realm.log.RealmLog
realm-android-library	classes.jar	io.realm.log.RealmLogger
realm-android-library	classes.jar	io.realm.mongodb.sync.SubscriptionSet$State
realm-android-library	classes.jar	io.realm.mongodb.sync.SubscriptionSet$StateChangeCallback
realm-android-library	classes.jar	io.realm.mongodb.sync.SubscriptionSet$UpdateAsyncCallback
realm-android-library	classes.jar	io.realm.mongodb.sync.SubscriptionSet$UpdateCallback
realm-android-library	classes.jar	io.realm.rx.CollectionChange
realm-android-library	classes.jar	io.realm.rx.ObjectChange
realm-android-library	classes.jar	io.realm.rx.RealmObservableFactory
realm-android-library	classes.jar	io.realm.rx.RxObservableFactory
realm-android-kotlin-extensions	classes.jar	io.realm.kotlin.BuildConfig
realm-android-kotlin-extensions	classes.jar	io.realm.kotlin.DynamicRealmExtensionsKt
realm-android-kotlin-extensions	classes.jar	io.realm.kotlin.RealmExtensionsKt
realm-android-kotlin-extensions	classes.jar	io.realm.kotlin.RealmListExtensionsKt
realm-android-kotlin-extensions	classes.jar	io.realm.kotlin.RealmModelExtensionsKt
realm-android-kotlin-extensions	classes.jar	io.realm.kotlin.RealmObjectExtensionsKt
realm-android-kotlin-extensions	classes.jar	io.realm.kotlin.RealmQueryExtensionsKt
realm-android-kotlin-extensions	classes.jar	io.realm.kotlin.RealmResultsExtensionsKt
